sim_clct0_pid,sim_clct0_nhit,sim_clct0_cc_code,sim_clct0_bend,sim_clct0_slope,sim_clct0_KeyHalfStrip,sim_clct0_KeyQuartStrip,sim_clct0_KeyEighthStrip,sim_clct1_pid,sim_clct1_nhit,sim_clct1_cc_code,sim_clct1_bend,sim_clct1_slope,sim_clct1_KeyHalfStrip,sim_clct1_KeyQuartStrip,sim_clct1_KeyEighthStrip
6,6,2746,0,6,55,111,223,0,0,0,0,0,0,0,0
10,4,2339,0,2,132,265,530,0,0,0,0,0,0,0,0
10,5,4083,0,0,219,438,877,0,0,0,0,0,0,0,0
10,6,4095,1,0,131,262,525,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,4047,0,0,122,244,489,0,0,0,0,0,0,0,0
10,6,3755,1,0,4,9,18,10,4,500,1,0,12,24,49
10,5,1006,1,1,31,62,124,0,0,0,0,0,0,0,0
10,5,3492,1,2,30,61,123,10,5,381,0,1,62,124,248
2,5,939,0,14,85,171,342,0,0,0,0,0,0,0,0
3,5,766,1,14,30,60,120,0,0,0,0,0,0,0,0
10,4,3850,1,1,91,183,367,9,4,2296,1,5,73,147,294
3,4,3784,1,14,20,41,82,0,0,0,0,0,0,0,0
10,6,2747,0,1,74,149,299,0,0,0,0,0,0,0,0
10,6,4095,1,0,54,108,217,0,0,0,0,0,0,0,0
10,6,4031,0,0,115,230,461,0,0,0,0,0,0,0,0
10,6,4075,1,0,8,16,32,10,5,2373,1,1,13,26,53
10,4,3660,0,0,118,237,474,0,0,0,0,0,0,0,0
9,5,2792,1,5,30,60,121,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,2882,1,13,206,413,826,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3790,1,0,61,123,247,0,0,0,0,0,0,0,0
10,6,4095,1,0,67,134,269,0,0,0,0,0,0,0,0
10,5,3903,0,0,139,278,557,0,0,0,0,0,0,0,0
10,4,3135,1,0,211,422,845,0,0,0,0,0,0,0,0
10,6,4095,1,0,122,244,489,0,0,0,0,0,0,0,0
10,6,2719,0,1,4,9,18,3,4,673,1,15,9,18,37
10,6,4031,0,0,7,14,29,0,0,0,0,0,0,0,0
10,6,3774,1,0,124,249,499,0,0,0,0,0,0,0,0
10,4,3271,1,1,118,237,475,0,0,0,0,0,0,0,0
9,5,1013,1,4,134,269,538,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,1022,1,1,27,54,108,0,0,0,0,0,0,0,0
10,6,4095,1,0,102,204,409,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2987,0,0,74,149,299,0,0,0,0,0,0,0,0
10,6,4095,1,0,51,102,205,0,0,0,0,0,0,0,0
5,4,348,1,11,73,146,292,0,0,0,0,0,0,0,0
10,6,4095,1,0,95,190,381,0,0,0,0,0,0,0,0
10,6,4095,1,0,31,62,125,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1466,0,2,187,374,749,0,0,0,0,0,0,0,0
10,6,4095,1,0,164,328,657,0,0,0,0,0,0,0,0
10,6,4031,0,0,29,58,117,0,0,0,0,0,0,0,0
3,5,1023,1,14,56,113,226,2,5,3899,0,13,80,160,320
2,5,3068,0,15,75,150,300,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3327,1,0,29,58,117,0,0,0,0,0,0,0,0
3,4,996,1,15,82,164,328,0,0,0,0,0,0,0,0
10,6,2926,0,0,63,127,254,0,0,0,0,0,0,0,0
10,6,4095,1,0,12,24,49,0,0,0,0,0,0,0,0
10,6,3067,0,0,113,226,452,0,0,0,0,0,0,0,0
10,6,4010,1,1,88,177,354,0,0,0,0,0,0,0,0
10,6,4093,1,2,36,73,147,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,23,46,93,5,5,3305,1,9,29,58,116
10,6,4095,1,0,106,212,425,0,0,0,0,0,0,0,0
10,6,4095,1,0,121,242,485,0,0,0,0,0,0,0,0
10,6,4095,1,0,3,6,13,0,0,0,0,0,0,0,0
10,6,3758,1,0,7,15,30,0,0,0,0,0,0,0,0
10,5,746,1,0,138,277,554,0,0,0,0,0,0,0,0
10,6,4095,1,0,213,426,853,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,30,60,121,0,0,0,0,0,0,0,0
10,4,3744,1,2,98,196,392,0,0,0,0,0,0,0,0
10,5,4047,0,0,12,24,49,0,0,0,0,0,0,0,0
10,6,4095,1,0,114,228,457,0,0,0,0,0,0,0,0
10,5,1274,0,1,189,379,758,0,0,0,0,0,0,0,0
10,6,4095,1,0,164,328,657,0,0,0,0,0,0,0,0
10,4,255,0,0,34,68,137,0,0,0,0,0,0,0,0
10,5,958,1,0,83,166,332,8,5,2804,0,4,113,227,455
10,6,4091,1,0,37,74,148,0,0,0,0,0,0,0,0
10,6,2746,0,0,88,177,354,0,0,0,0,0,0,0,0
10,6,1787,0,2,33,67,135,0,0,0,0,0,0,0,0
10,6,2746,0,0,105,211,422,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4066,0,11,12,25,50,9,4,1868,1,3,34,68,137
10,4,3099,1,0,111,223,446,0,0,0,0,0,0,0,0
10,5,750,0,0,133,267,535,0,0,0,0,0,0,0,0
10,5,767,0,1,88,176,352,9,4,2867,1,4,98,197,395
10,5,4092,0,0,192,384,769,0,0,0,0,0,0,0,0
10,6,3839,0,0,159,318,637,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,234,1,2,51,103,207,0,0,0,0,0,0,0,0
10,6,4095,1,0,105,210,421,0,0,0,0,0,0,0,0
10,6,4095,1,0,94,188,377,10,4,3009,1,2,100,200,401
10,4,3228,1,1,43,87,174,0,0,0,0,0,0,0,0
4,6,1387,0,9,87,175,350,0,0,0,0,0,0,0,0
10,4,3891,0,0,25,50,101,0,0,0,0,0,0,0,0
3,5,2237,1,13,176,353,706,0,0,0,0,0,0,0,0
10,5,3899,1,0,160,320,640,0,0,0,0,0,0,0,0
10,6,4095,1,0,139,278,557,0,0,0,0,0,0,0,0
10,6,4079,1,0,213,426,852,0,0,0,0,0,0,0,0
8,5,383,0,4,193,387,774,0,0,0,0,0,0,0,0
10,6,4095,1,0,167,334,669,0,0,0,0,0,0,0,0
10,5,3903,0,0,32,64,129,0,0,0,0,0,0,0,0
10,4,4035,1,0,94,188,377,0,0,0,0,0,0,0,0
10,5,1018,1,2,137,274,548,9,4,901,1,4,162,324,648
10,5,4083,0,0,198,396,793,0,0,0,0,0,0,0,0
8,4,1936,0,4,202,404,809,0,0,0,0,0,0,0,0
10,6,2810,1,0,170,341,682,0,0,0,0,0,0,0,0
10,6,4095,1,0,107,214,429,0,0,0,0,0,0,0,0
10,6,3775,0,0,22,44,88,0,0,0,0,0,0,0,0
10,4,231,1,0,96,193,386,0,0,0,0,0,0,0,0
10,5,763,0,0,11,22,44,0,0,0,0,0,0,0,0
10,5,685,1,0,54,108,217,0,0,0,0,0,0,0,0
10,6,2794,1,0,21,43,86,10,5,2552,0,1,15,31,63
8,4,1196,0,3,5,11,22,0,0,0,0,0,0,0,0
10,6,4095,1,0,112,224,449,0,0,0,0,0,0,0,0
10,5,4083,0,0,211,422,845,0,0,0,0,0,0,0,0
10,5,2838,1,1,138,276,552,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,20,40,81,0,0,0,0,0,0,0,0
10,6,4095,1,0,105,210,421,0,0,0,0,0,0,0,0
10,6,4095,1,0,69,138,277,0,0,0,0,0,0,0,0
10,4,254,1,2,81,162,325,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,179,358,717,0,0,0,0,0,0,0,0
10,6,4079,1,0,173,346,692,0,0,0,0,0,0,0,0
10,6,3775,0,0,113,226,452,0,0,0,0,0,0,0,0
10,6,2746,0,0,14,29,58,0,0,0,0,0,0,0,0
10,6,3771,0,0,30,61,123,0,0,0,0,0,0,0,0
10,6,4030,1,0,98,196,392,0,0,0,0,0,0,0,0
10,6,4095,1,0,28,56,113,0,0,0,0,0,0,0,0
10,6,4095,1,0,101,202,405,0,0,0,0,0,0,0,0
10,5,4092,0,0,171,342,685,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4014,1,1,118,237,475,0,0,0,0,0,0,0,0
9,6,3051,1,5,132,265,530,0,0,0,0,0,0,0,0
10,5,4083,0,0,7,14,29,0,0,0,0,0,0,0,0
6,6,2671,0,7,213,426,852,0,0,0,0,0,0,0,0
10,6,4095,1,0,107,214,429,0,0,0,0,0,0,0,0
10,6,4095,1,0,21,42,85,0,0,0,0,0,0,0,0
7,5,1003,1,6,115,231,462,0,0,0,0,0,0,0,0
3,5,2278,1,14,102,204,409,10,4,191,0,2,114,228,456
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,71,142,285,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2731,0,1,207,415,830,0,0,0,0,0,0,0,0
9,5,2363,1,4,143,286,573,9,4,3635,1,5,151,303,607
10,4,827,1,0,219,438,876,0,0,0,0,0,0,0,0
10,6,4095,1,0,134,268,537,0,0,0,0,0,0,0,0
3,6,3774,1,13,134,269,539,9,4,213,1,4,146,292,584
8,5,2877,0,5,217,434,868,0,0,0,0,0,0,0,0
7,4,1797,1,7,139,278,557,0,0,0,0,0,0,0,0
10,6,2795,0,0,190,381,763,0,0,0,0,0,0,0,0
10,6,4095,1,0,179,358,717,10,4,3147,0,0,191,383,766
10,6,4095,1,0,173,346,693,0,0,0,0,0,0,0,0
10,6,4095,1,0,55,110,221,0,0,0,0,0,0,0,0
10,6,4095,1,0,70,140,281,0,0,0,0,0,0,0,0
10,6,4091,1,0,176,352,704,0,0,0,0,0,0,0,0
10,6,2750,0,0,174,349,699,0,0,0,0,0,0,0,0
9,4,2380,1,3,209,418,836,0,0,0,0,0,0,0,0
10,5,3327,1,0,133,266,533,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4007,1,1,141,283,566,10,5,2674,0,0,132,264,529
10,5,1341,0,1,182,364,728,10,5,3480,1,1,205,411,823
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,2734,1,13,143,287,574,0,0,0,0,0,0,0,0
10,5,1747,0,2,204,409,818,0,0,0,0,0,0,0,0
10,4,2596,1,1,162,325,651,0,0,0,0,0,0,0,0
10,6,2779,0,0,199,399,798,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,4051,1,0,164,329,659,10,4,3299,1,0,159,318,636
10,6,3759,0,0,186,373,747,0,0,0,0,0,0,0,0
10,5,2787,0,1,50,101,203,0,0,0,0,0,0,0,0
10,5,1863,0,1,118,236,472,4,4,1667,0,9,53,106,213
10,4,3056,0,2,203,407,814,0,0,0,0,0,0,0,0
9,4,4048,1,4,110,221,443,0,0,0,0,0,0,0,0
10,5,3789,1,1,29,59,118,9,4,4033,1,3,36,72,145
10,4,831,1,0,110,220,441,0,0,0,0,0,0,0,0
10,6,4095,1,0,206,412,825,0,0,0,0,0,0,0,0
4,6,3798,0,11,162,324,648,8,4,175,0,3,132,265,530
10,5,2540,0,2,219,439,879,6,4,1952,0,7,185,370,740
10,6,4095,1,0,207,414,829,0,0,0,0,0,0,0,0
10,6,4095,1,0,144,288,577,0,0,0,0,0,0,0,0
10,6,3070,1,0,201,402,804,0,0,0,0,0,0,0,0
10,6,4095,1,0,150,300,601,0,0,0,0,0,0,0,0
10,6,4095,1,0,47,94,189,0,0,0,0,0,0,0,0
10,6,3754,1,1,78,156,313,0,0,0,0,0,0,0,0
10,6,4095,1,0,112,224,449,0,0,0,0,0,0,0,0
6,5,378,0,8,6,13,26,0,0,0,0,0,0,0,0
6,6,3711,0,7,105,210,421,0,0,0,0,0,0,0,0
10,5,1023,1,0,124,248,497,0,0,0,0,0,0,0,0
10,5,1023,1,0,6,12,25,0,0,0,0,0,0,0,0
10,6,4095,1,0,5,10,21,0,0,0,0,0,0,0,0
10,6,4095,1,0,123,246,493,0,0,0,0,0,0,0,0
10,4,1011,0,0,185,370,741,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,647,1,4,139,279,559,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,174,0,0,4,9,18,0,0,0,0,0,0,0,0
10,6,4091,1,0,203,406,812,0,0,0,0,0,0,0,0
10,5,2333,0,0,161,323,647,0,0,0,0,0,0,0,0
10,4,186,1,0,177,355,710,9,4,2204,1,4,133,266,532
10,6,4095,1,0,194,388,777,0,0,0,0,0,0,0,0
10,6,4095,1,0,87,174,349,0,0,0,0,0,0,0,0
10,6,4095,1,0,39,78,157,0,0,0,0,0,0,0,0
8,4,87,0,4,162,325,650,0,0,0,0,0,0,0,0
10,6,3839,0,0,71,142,285,0,0,0,0,0,0,0,0
3,6,4095,1,13,65,131,262,0,0,0,0,0,0,0,0
10,6,4095,1,0,18,36,73,0,0,0,0,0,0,0,0
10,5,4042,1,1,97,195,391,10,5,2239,0,1,108,216,432
9,5,2396,1,4,100,201,403,0,0,0,0,0,0,0,0
10,4,1299,0,2,5,10,20,0,0,0,0,0,0,0,0
10,6,4095,1,0,7,14,29,0,0,0,0,0,0,0,0
10,6,4095,1,0,200,400,801,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,3660,0,6,121,242,484,0,0,0,0,0,0,0,0
3,6,1882,1,13,89,178,356,0,0,0,0,0,0,0,0
9,6,2775,1,5,6,13,27,0,0,0,0,0,0,0,0
10,6,4095,1,0,24,48,97,0,0,0,0,0,0,0,0
10,6,4095,1,0,72,144,289,0,0,0,0,0,0,0,0
10,5,2984,1,0,53,106,213,0,0,0,0,0,0,0,0
9,6,1978,1,5,110,220,440,10,5,702,0,0,122,245,491
3,6,2734,1,13,25,51,102,10,5,1018,1,2,8,16,32
7,5,3028,1,8,35,71,142,2,4,2497,0,12,28,57,114
10,6,4095,1,0,47,94,189,0,0,0,0,0,0,0,0
10,6,4095,1,0,81,162,325,0,0,0,0,0,0,0,0
10,6,4095,1,0,166,332,665,10,4,3113,1,2,160,320,641
2,5,2443,0,14,171,342,685,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,4080,0,0,47,94,189,0,0,0,0,0,0,0,0
10,4,255,0,0,181,362,725,3,4,916,1,15,97,195,390
10,6,4011,1,0,132,265,531,0,0,0,0,0,0,0,0
10,6,4015,1,0,133,266,532,2,4,1744,0,14,158,316,632
10,5,3903,0,0,218,436,873,0,0,0,0,0,0,0,0
10,6,4095,1,0,188,376,753,0,0,0,0,0,0,0,0
10,6,4095,1,0,164,328,657,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,510,1,12,134,269,539,0,0,0,0,0,0,0,0
10,6,2798,0,0,122,245,491,0,0,0,0,0,0,0,0
10,6,4095,1,0,4,8,17,0,0,0,0,0,0,0,0
10,5,3903,0,0,4,8,17,0,0,0,0,0,0,0,0
10,5,3903,0,0,122,244,489,0,0,0,0,0,0,0,0
10,6,1770,0,0,46,92,185,0,0,0,0,0,0,0,0
10,6,4095,1,0,80,160,321,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,4083,0,0,30,60,121,0,0,0,0,0,0,0,0
6,5,3772,0,6,90,180,361,0,0,0,0,0,0,0,0
10,5,3327,1,0,165,330,661,0,0,0,0,0,0,0,0
9,6,4021,1,3,186,372,745,0,0,0,0,0,0,0,0
10,6,4095,1,0,26,52,105,0,0,0,0,0,0,0,0
10,5,1023,1,0,103,206,413,0,0,0,0,0,0,0,0
10,6,2794,1,0,140,281,562,0,0,0,0,0,0,0,0
10,6,4095,1,0,210,420,841,0,0,0,0,0,0,0,0
10,6,4095,1,0,91,182,365,0,0,0,0,0,0,0,0
10,5,4092,0,0,38,76,153,0,0,0,0,0,0,0,0
10,6,4095,1,0,21,42,85,0,0,0,0,0,0,0,0
10,6,4079,1,0,108,216,432,0,0,0,0,0,0,0,0
10,6,2749,1,0,153,307,614,0,0,0,0,0,0,0,0
10,6,4095,1,0,199,398,797,0,0,0,0,0,0,0,0
10,5,1023,1,0,186,372,745,0,0,0,0,0,0,0,0
10,6,3054,1,0,165,331,663,0,0,0,0,0,0,0,0
10,4,651,0,1,111,223,446,0,0,0,0,0,0,0,0
10,6,4091,1,0,14,28,56,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,2574,0,0,37,75,150,0,0,0,0,0,0,0,0
10,6,3067,0,0,91,182,364,8,4,2117,0,4,104,209,419
3,6,3754,1,14,17,35,70,5,4,233,1,10,34,68,137
9,4,253,1,4,86,172,344,0,0,0,0,0,0,0,0
10,5,2703,0,1,41,83,167,10,4,433,1,0,47,94,188
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1497,0,0,29,59,119,6,6,4031,0,6,13,27,54
10,5,4083,0,0,12,24,49,0,0,0,0,0,0,0,0
10,6,4095,1,0,116,232,465,0,0,0,0,0,0,0,0
10,6,4095,1,0,31,62,125,0,0,0,0,0,0,0,0
10,6,4095,1,0,95,190,381,0,0,0,0,0,0,0,0
10,5,1019,1,0,23,46,92,6,5,2509,0,6,47,95,191
10,6,2651,0,1,90,180,361,10,5,2728,0,0,96,192,385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2361,0,5,159,318,637,0,0,0,0,0,0,0,0
10,4,214,1,2,184,368,737,0,0,0,0,0,0,0,0
10,6,4095,1,0,89,178,357,0,0,0,0,0,0,0,0
10,5,4047,0,0,37,74,149,2,4,2800,0,15,33,66,132
10,6,4095,1,0,70,140,281,0,0,0,0,0,0,0,0
10,6,1469,0,1,56,112,225,8,5,3311,0,5,48,97,194
10,4,2992,0,1,164,328,656,0,0,0,0,0,0,0,0
10,6,4095,1,0,203,406,813,0,0,0,0,0,0,0,0
10,6,3755,1,0,80,161,322,0,0,0,0,0,0,0,0
10,6,3050,1,0,92,185,370,0,0,0,0,0,0,0,0
6,4,3619,0,6,42,84,169,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3775,0,0,187,374,748,0,0,0,0,0,0,0,0
10,6,4095,1,0,164,328,657,0,0,0,0,0,0,0,0
10,5,3327,1,0,37,74,149,0,0,0,0,0,0,0,0
10,6,4095,1,0,91,182,365,0,0,0,0,0,0,0,0
10,6,3071,0,1,220,440,881,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1629,0,0,132,265,531,0,0,0,0,0,0,0,0
10,6,4010,1,1,131,263,526,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,56,112,225,0,0,0,0,0,0,0,0
10,6,4091,1,0,69,138,276,0,0,0,0,0,0,0,0
10,6,2814,0,0,157,315,631,0,0,0,0,0,0,0,0
10,6,2799,0,1,195,390,780,0,0,0,0,0,0,0,0
10,5,4092,0,0,93,186,373,10,4,466,0,0,75,150,300
9,6,2731,1,4,137,274,548,8,5,363,0,4,152,304,608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2266,1,0,141,282,565,0,0,0,0,0,0,0,0
10,6,2686,0,1,176,353,706,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,3149,0,4,72,145,291,0,0,0,0,0,0,0,0
10,6,3050,1,0,100,201,402,0,0,0,0,0,0,0,0
2,5,859,0,14,13,26,52,3,5,3432,1,14,34,69,139
10,6,2727,0,0,67,134,269,0,0,0,0,0,0,0,0
10,5,4092,0,0,59,118,237,0,0,0,0,0,0,0,0
8,6,2742,0,5,121,243,486,0,0,0,0,0,0,0,0
6,6,1946,0,6,46,93,186,10,5,758,1,1,34,69,138
9,4,837,1,3,122,245,491,0,0,0,0,0,0,0,0
10,6,2986,1,0,16,32,65,0,0,0,0,0,0,0,0
10,6,4095,1,0,109,218,437,0,0,0,0,0,0,0,0
10,6,3839,0,0,83,166,333,0,0,0,0,0,0,0,0
10,6,4095,1,0,46,92,185,0,0,0,0,0,0,0,0
10,5,3762,1,0,148,297,594,0,0,0,0,0,0,0,0
10,6,4031,0,0,201,402,805,0,0,0,0,0,0,0,0
10,6,4095,1,0,92,184,369,0,0,0,0,0,0,0,0
10,6,4095,1,0,34,68,137,0,0,0,0,0,0,0,0
10,6,4095,1,0,188,376,753,0,0,0,0,0,0,0,0
10,5,3882,1,1,162,325,650,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,89,178,357,0,0,0,0,0,0,0,0
10,6,4095,1,0,40,80,161,0,0,0,0,0,0,0,0
10,6,2990,0,0,49,99,198,6,6,1791,0,8,36,72,145
3,5,4084,1,15,83,167,334,9,4,230,1,3,24,49,98
10,6,4095,1,0,186,372,745,0,0,0,0,0,0,0,0
10,5,4092,0,0,164,328,657,0,0,0,0,0,0,0,0
10,6,4095,1,0,92,184,369,0,0,0,0,0,0,0,0
7,4,3552,1,6,10,20,40,3,4,3792,1,15,52,105,211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2794,1,0,97,195,390,10,5,762,1,0,91,183,367
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3413,1,2,31,63,126,0,0,0,0,0,0,0,0
10,6,4095,1,0,40,80,161,0,0,0,0,0,0,0,0
10,6,4095,1,0,89,178,357,0,0,0,0,0,0,0,0
10,6,4095,1,0,112,224,449,0,0,0,0,0,0,0,0
10,6,2794,1,0,16,33,66,10,5,1884,0,1,70,140,281
10,5,4042,1,1,197,395,791,0,0,0,0,0,0,0,0
10,4,2976,1,0,145,290,581,0,0,0,0,0,0,0,0
10,5,3903,0,0,147,294,589,0,0,0,0,0,0,0,0
10,4,254,1,2,216,432,865,0,0,0,0,0,0,0,0
9,5,494,1,4,84,168,336,9,5,2940,1,4,110,221,442
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,2444,0,2,71,143,287,7,4,2032,1,8,64,128,256
10,6,4095,1,0,194,388,777,0,0,0,0,0,0,0,0
10,6,4095,1,0,157,314,629,0,0,0,0,0,0,0,0
10,5,4083,0,0,90,180,361,0,0,0,0,0,0,0,0
10,6,4095,1,0,36,72,145,0,0,0,0,0,0,0,0
10,6,4095,1,0,79,158,317,0,0,0,0,0,0,0,0
8,6,3509,0,3,47,94,189,0,0,0,0,0,0,0,0
10,5,3903,0,0,190,380,761,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,56,112,225,0,0,0,0,0,0,0,0
10,6,4095,1,0,69,138,277,0,0,0,0,0,0,0,0
10,4,1020,1,0,203,406,813,0,0,0,0,0,0,0,0
10,6,3753,1,2,147,294,588,10,5,3410,1,0,154,309,619
10,6,2746,0,0,152,305,610,0,0,0,0,0,0,0,0
10,5,1481,0,0,214,429,859,0,0,0,0,0,0,0,0
10,4,1858,0,0,161,322,644,8,4,1011,0,5,214,429,859
5,4,3873,1,9,205,411,823,0,0,0,0,0,0,0,0
9,6,2479,1,3,65,130,261,0,0,0,0,0,0,0,0
9,4,250,1,3,65,130,260,0,0,0,0,0,0,0,0
10,6,4075,1,0,103,206,412,5,6,2815,1,11,112,224,449
10,6,3007,0,1,26,52,104,0,0,0,0,0,0,0,0
