sim_clct0_pid,sim_clct0_nhit,sim_clct0_cc_code,sim_clct0_bend,sim_clct0_slope,sim_clct0_KeyHalfStrip,sim_clct0_KeyQuartStrip,sim_clct0_KeyEighthStrip,sim_clct1_pid,sim_clct1_nhit,sim_clct1_cc_code,sim_clct1_bend,sim_clct1_slope,sim_clct1_KeyHalfStrip,sim_clct1_KeyQuartStrip,sim_clct1_KeyEighthStrip
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,969,1,15,92,185,371,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3758,1,0,151,303,606,0,0,0,0,0,0,0,0
10,5,4008,1,2,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3974,0,11,82,164,329,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,4082,1,1,101,202,404,0,0,0,0,0,0,0,0
7,5,3882,1,8,77,154,309,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,940,1,0,108,217,435,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,3890,0,4,124,248,497,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,4042,1,1,67,135,271,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3823,0,0,155,310,620,0,0,0,0,0,0,0,0
10,5,3816,1,1,4,9,18,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2731,0,1,138,277,554,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,2876,0,1,133,266,533,0,0,0,0,0,0,0,0
9,5,3877,1,3,22,44,88,0,0,0,0,0,0,0,0
10,6,4074,1,2,32,65,131,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,2492,1,11,46,93,187,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2723,0,1,56,113,226,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,3713,1,2,150,301,603,0,0,0,0,0,0,0,0
10,5,1023,1,0,93,186,373,10,4,3744,1,2,4,8,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2623,0,1,3,6,12,0,0,0,0,0,0,0,0
10,5,4083,0,0,153,306,613,0,0,0,0,0,0,0,0
10,5,3327,1,0,52,104,209,0,0,0,0,0,0,0,0
8,6,4026,0,4,45,90,180,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,4047,0,0,85,170,341,0,0,0,0,0,0,0,0
10,6,4010,1,1,139,279,558,0,0,0,0,0,0,0,0
9,4,230,1,3,41,83,166,0,0,0,0,0,0,0,0
3,6,3775,1,12,9,18,36,0,0,0,0,0,0,0,0
10,5,3626,1,1,93,187,374,0,0,0,0,0,0,0,0
10,4,936,1,2,84,168,337,0,0,0,0,0,0,0,0
10,5,1699,0,2,48,97,194,0,0,0,0,0,0,0,0
10,4,4080,0,0,156,312,625,0,0,0,0,0,0,0,0
10,5,3306,1,1,7,15,30,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,87,174,349,0,0,0,0,0,0,0,0
10,6,4095,1,0,15,30,61,0,0,0,0,0,0,0,0
8,6,1387,0,3,18,36,72,0,0,0,0,0,0,0,0
10,5,3322,1,1,36,73,147,0,0,0,0,0,0,0,0
10,4,3900,0,0,26,52,105,0,0,0,0,0,0,0,0
10,6,2735,0,1,51,103,207,0,0,0,0,0,0,0,0
10,6,3071,0,1,5,10,21,0,0,0,0,0,0,0,0
10,6,2731,0,1,155,311,622,0,0,0,0,0,0,0,0
10,5,3903,0,0,124,248,497,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2812,0,2,74,148,297,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,1455,0,3,107,215,430,0,0,0,0,0,0,0,0
10,6,4031,0,0,114,228,457,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,16,32,65,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,1455,0,3,138,277,554,0,0,0,0,0,0,0,0
10,5,4083,0,0,19,38,77,0,0,0,0,0,0,0,0
10,5,3064,0,0,104,208,416,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2110,0,6,119,238,476,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,937,1,15,126,253,506,0,0,0,0,0,0,0,0
10,5,3626,1,1,57,115,230,0,0,0,0,0,0,0,0
3,4,969,1,15,92,185,371,0,0,0,0,0,0,0,0
9,5,3059,1,4,77,155,311,0,0,0,0,0,0,0,0
10,5,1023,1,0,151,302,605,0,0,0,0,0,0,0,0
10,5,4008,1,2,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,698,0,5,104,208,416,0,0,0,0,0,0,0,0
4,6,2981,0,11,81,163,327,0,0,0,0,0,0,0,0
10,5,2812,0,2,122,244,489,0,0,0,0,0,0,0,0
9,5,2803,1,4,68,137,275,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1711,0,2,112,225,450,0,0,0,0,0,0,0,0
6,6,2751,0,8,24,48,97,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2735,0,1,62,125,251,0,0,0,0,0,0,0,0
10,5,2703,0,1,29,59,119,0,0,0,0,0,0,0,0
9,5,3877,1,3,40,80,160,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,929,1,3,123,246,492,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2794,1,0,83,167,334,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,126,0,2,88,176,353,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1707,0,2,152,305,610,6,4,3315,0,6,42,85,171
10,6,4031,0,0,108,216,433,0,0,0,0,0,0,0,0
8,5,3756,0,5,95,190,380,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,2826,1,0,81,163,326,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,77,154,309,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3738,1,1,148,296,593,9,6,1899,1,4,155,310,620
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,837,1,3,133,267,535,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2986,1,0,49,98,197,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1451,0,2,94,188,377,0,0,0,0,0,0,0,0
10,4,721,1,2,104,208,416,0,0,0,0,0,0,0,0
10,6,3065,1,1,53,107,214,0,0,0,0,0,0,0,0
10,4,2764,0,2,43,86,173,0,0,0,0,0,0,0,0
6,5,2748,0,8,107,214,429,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,3775,1,12,9,18,36,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2815,0,1,102,204,408,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3746,1,1,93,186,373,0,0,0,0,0,0,0,0
9,6,1466,1,3,85,171,343,9,5,3028,1,3,92,185,371
9,5,4004,1,4,84,168,336,0,0,0,0,0,0,0,0
10,4,3900,0,0,157,314,629,0,0,0,0,0,0,0,0
10,4,655,0,2,48,97,195,0,0,0,0,0,0,0,0
10,4,2876,0,1,54,108,217,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,1011,0,5,2,5,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,719,0,1,116,232,464,0,0,0,0,0,0,0,0
10,4,3440,1,0,102,204,409,0,0,0,0,0,0,0,0
10,4,1011,0,0,79,158,317,0,0,0,0,0,0,0,0
9,6,4005,1,3,92,184,368,0,0,0,0,0,0,0,0
10,5,2281,1,1,92,184,369,0,0,0,0,0,0,0,0
8,6,1455,0,3,136,273,546,0,0,0,0,0,0,0,0
10,4,254,1,2,121,242,485,0,0,0,0,0,0,0,0
10,6,4095,1,0,136,272,545,0,0,0,0,0,0,0,0
8,4,1420,0,4,87,175,351,0,0,0,0,0,0,0,0
10,5,4088,1,1,50,100,200,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,3754,1,14,76,153,306,0,0,0,0,0,0,0,0
10,6,4079,1,0,30,60,120,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1327,0,3,107,215,430,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,427,0,8,98,197,395,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3758,1,0,81,163,326,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,116,232,465,0,0,0,0,0,0,0,0
8,5,4028,0,5,110,221,442,0,0,0,0,0,0,0,0
3,5,1018,1,15,54,108,216,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,1387,0,9,108,217,434,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,3988,1,4,90,181,362,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,4046,1,14,62,124,248,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,4092,0,5,24,49,99,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,2291,0,1,88,176,353,0,0,0,0,0,0,0,0
7,6,2794,1,6,24,48,96,0,0,0,0,0,0,0,0
10,5,510,0,1,79,159,319,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,1003,1,0,106,212,424,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2476,1,12,123,247,494,0,0,0,0,0,0,0,0
2,4,2032,0,15,53,106,212,0,0,0,0,0,0,0,0
10,5,3763,0,0,113,226,452,0,0,0,0,0,0,0,0
10,5,2347,0,1,23,46,93,0,0,0,0,0,0,0,0
10,6,1711,0,2,110,221,442,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2623,1,4,22,45,91,0,0,0,0,0,0,0,0
7,6,4074,1,8,61,122,245,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,3665,1,15,8,17,35,0,0,0,0,0,0,0,0
10,6,1367,0,2,151,303,607,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3023,0,1,110,220,441,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,4035,1,0,28,56,113,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,3722,0,4,19,39,79,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,4047,0,0,73,146,293,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3071,0,1,86,172,345,0,0,0,0,0,0,0,0
10,4,3315,0,0,116,232,465,0,0,0,0,0,0,0,0
5,5,4065,1,9,59,119,239,0,0,0,0,0,0,0,0
10,5,3903,0,0,32,64,129,0,0,0,0,0,0,0,0
10,5,1002,1,2,118,237,475,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,441,1,0,147,294,588,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,44,88,177,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,3745,1,15,94,188,377,0,0,0,0,0,0,0,0
10,6,4095,1,0,152,304,609,0,0,0,0,0,0,0,0
10,5,4047,0,0,2,4,9,0,0,0,0,0,0,0,0
10,6,2815,0,1,54,108,216,0,0,0,0,0,0,0,0
10,4,2111,0,1,145,290,580,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,3620,1,3,88,177,355,0,0,0,0,0,0,0,0
10,6,3738,1,1,146,292,585,0,0,0,0,0,0,0,0
3,5,3732,1,15,130,261,522,0,0,0,0,0,0,0,0
10,5,683,0,1,51,103,206,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,1003,0,13,103,207,415,0,0,0,0,0,0,0,0
9,5,3665,1,3,107,215,430,0,0,0,0,0,0,0,0
10,6,3818,1,1,144,289,578,0,0,0,0,0,0,0,0
6,5,2748,0,8,29,58,117,0,0,0,0,0,0,0,0
10,5,4092,0,0,133,266,533,0,0,0,0,0,0,0,0
10,6,4095,1,0,78,156,313,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4074,1,2,107,215,431,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1327,0,3,53,107,214,0,0,0,0,0,0,0,0
7,5,4066,1,8,98,196,393,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,4035,1,0,73,146,293,0,0,0,0,0,0,0,0
6,5,4083,0,6,19,39,79,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,3135,1,0,15,30,61,0,0,0,0,0,0,0,0
10,6,4074,1,2,30,61,123,0,0,0,0,0,0,0,0
10,5,2984,1,0,117,234,469,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,4095,1,5,147,294,588,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,4092,0,5,59,119,239,0,0,0,0,0,0,0,0
10,6,4095,1,0,70,140,281,0,0,0,0,0,0,0,0
4,5,367,0,10,40,81,163,0,0,0,0,0,0,0,0
10,4,3024,1,2,112,224,448,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,929,1,3,3,6,12,0,0,0,0,0,0,0,0
7,4,3855,1,6,147,294,588,0,0,0,0,0,0,0,0
10,4,3324,1,0,107,214,429,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2703,0,1,152,305,611,0,0,0,0,0,0,0,0
8,4,1116,0,3,4,8,16,0,0,0,0,0,0,0,0
9,6,3070,1,5,134,269,538,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,937,1,3,121,242,485,0,0,0,0,0,0,0,0
4,5,3668,0,10,5,10,21,0,0,0,0,0,0,0,0
9,5,3732,1,4,88,177,354,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3738,1,1,146,292,585,0,0,0,0,0,0,0,0
10,5,3982,1,1,79,159,319,0,0,0,0,0,0,0,0
3,5,3732,1,15,130,261,522,0,0,0,0,0,0,0,0
10,6,4095,1,0,6,12,25,0,0,0,0,0,0,0,0
10,6,2731,0,1,51,103,206,0,0,0,0,0,0,0,0
8,6,1455,0,3,57,115,230,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,3902,0,4,65,130,261,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3064,0,0,76,152,304,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,744,1,0,137,275,550,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,2190,0,0,133,267,534,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,931,0,0,18,37,75,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,34,68,137,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1443,0,3,53,107,214,0,0,0,0,0,0,0,0
10,6,1373,0,1,149,299,598,3,5,407,1,12,154,308,616
9,5,1007,1,5,128,257,515,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,3754,1,1,145,290,581,0,0,0,0,0,0,0,0
6,6,4031,0,6,104,209,418,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,687,0,2,149,299,599,0,0,0,0,0,0,0,0
10,5,4008,1,2,117,234,469,0,0,0,0,0,0,0,0
10,4,2091,0,1,36,73,146,0,0,0,0,0,0,0,0
7,6,2986,1,6,147,294,588,0,0,0,0,0,0,0,0
10,4,2616,0,0,84,169,338,0,0,0,0,0,0,0,0
4,5,367,0,10,40,81,163,0,0,0,0,0,0,0,0
10,4,3240,1,2,134,268,537,0,0,0,0,0,0,0,0
10,5,4092,0,0,141,282,565,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3745,1,2,155,310,620,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,2575,0,1,9,18,36,0,0,0,0,0,0,0,0
10,5,3898,1,1,20,41,83,0,0,0,0,0,0,0,0
8,4,2800,0,3,110,221,442,0,0,0,0,0,0,0,0
9,5,4001,1,3,5,10,20,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,4095,1,5,43,86,172,0,0,0,0,0,0,0,0
6,5,703,0,8,60,120,241,0,0,0,0,0,0,0,0
4,5,3302,0,10,100,201,402,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,2773,1,8,132,264,529,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,1020,1,0,107,214,429,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,916,1,15,36,73,146,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,3732,1,4,84,169,338,0,0,0,0,0,0,0,0
10,5,2879,0,1,34,68,137,0,0,0,0,0,0,0,0
8,4,107,0,4,28,56,112,0,0,0,0,0,0,0,0
7,5,3306,1,8,133,266,533,0,0,0,0,0,0,0,0
9,6,3071,1,4,118,237,475,0,0,0,0,0,0,0,0
8,6,4026,0,4,133,266,532,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,255,0,0,51,102,205,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,690,0,5,138,276,552,0,0,0,0,0,0,0,0
10,5,2303,0,1,62,124,249,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,2751,0,2,18,36,72,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,3881,1,3,154,308,617,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3809,1,2,34,68,137,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,3023,0,1,117,234,469,0,0,0,0,0,0,0,0
7,5,4066,1,8,43,86,173,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,1764,1,5,67,135,271,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,1387,0,9,50,101,202,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,4095,1,0,25,50,101,0,0,0,0,0,0,0,0
10,6,4095,1,0,77,154,309,0,0,0,0,0,0,0,0
4,4,1392,0,10,47,94,188,0,0,0,0,0,0,0,0
10,5,4092,0,0,97,194,389,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,2700,0,8,151,302,605,0,0,0,0,0,0,0,0
10,5,767,0,1,115,230,460,0,0,0,0,0,0,0,0
9,6,4073,1,3,149,299,598,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,376,1,12,20,40,81,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2623,0,1,13,26,52,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1443,0,3,106,213,426,0,0,0,0,0,0,0,0
5,6,3733,1,9,17,34,69,0,0,0,0,0,0,0,0
10,4,764,0,2,4,8,17,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
