trig_clct0_valid,trig_clct0_pid,trig_clct0_nhit,trig_clct0_cc_code,trig_clct0_bend,trig_clct0_slope,trig_clct0_KeyHalfStrip,trig_clct0_KeyQuartStrip,trig_clct0_KeyEighthStrip,trig_clct1_valid,trig_clct1_pid,trig_clct1_nhit,trig_clct1_cc_code,trig_clct1_bend,trig_clct1_slope,trig_clct1_KeyHalfStrip,trig_clct1_KeyQuartStrip,trig_clct1_KeyEighthStrip
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,50,101,203,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,50,101,203,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,50,101,203,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,53,107,215,0,0,0,0,0,0,0,0,0
1,7,5,3752,1,7,103,206,412,1,10,4,2884,1,2,108,217,434
1,3,6,3818,1,14,58,117,234,1,7,5,3625,1,8,63,127,255
1,10,6,1878,1,0,98,197,395,1,9,6,2746,1,5,105,210,420
1,10,5,2235,0,1,64,129,259,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,94,189,379,0,0,0,0,0,0,0,0,0
1,10,6,2679,0,0,43,86,173,1,10,6,2727,0,0,51,102,205
1,10,6,3003,0,0,108,217,435,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,108,217,435,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,108,217,435,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,108,217,435,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,108,217,435,0,0,0,0,0,0,0,0,0
1,8,4,1996,0,3,128,256,513,0,0,0,0,0,0,0,0,0
1,8,4,1996,0,3,128,256,513,0,0,0,0,0,0,0,0,0
1,8,4,1996,0,3,128,256,513,0,0,0,0,0,0,0,0,0
1,10,6,1754,0,0,32,64,128,1,6,4,3343,0,7,42,84,169
1,2,4,2992,0,14,83,166,332,0,0,0,0,0,0,0,0,0
1,2,4,2992,0,14,83,166,332,0,0,0,0,0,0,0,0,0
1,2,4,2992,0,14,83,166,332,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,41,83,167,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,118,237,475,1,7,4,3250,1,7,107,214,429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,1635,0,2,50,100,201,0,0,0,0,0,0,0,0,0
1,10,6,3067,0,0,72,144,288,0,0,0,0,0,0,0,0,0
1,8,6,1727,0,3,63,127,255,0,0,0,0,0,0,0,0,0
1,10,4,2888,1,0,96,192,384,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,98,197,395,1,8,5,1404,0,4,91,183,367
1,10,6,2987,0,0,59,119,239,0,0,0,0,0,0,0,0,0
1,10,6,2987,0,0,59,119,239,0,0,0,0,0,0,0,0,0
1,10,6,2987,0,0,59,119,239,0,0,0,0,0,0,0,0,0
1,10,6,2987,0,0,59,119,239,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,1590,0,0,37,74,148,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,122,245,491,0,0,0,0,0,0,0,0,0
1,10,6,1639,0,1,122,244,488,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,36,73,146,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2231,0,0,68,137,274,0,0,0,0,0,0,0,0,0
1,10,6,1894,1,0,90,180,360,0,0,0,0,0,0,0,0,0
1,9,5,869,1,3,39,79,159,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,119,239,478,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,905,1,15,39,79,158,0,0,0,0,0,0,0,0,0
1,10,6,4027,1,0,42,84,168,1,9,5,3973,1,3,49,98,196
1,10,5,1927,0,0,118,236,473,0,0,0,0,0,0,0,0,0
1,10,5,1927,0,0,118,236,473,0,0,0,0,0,0,0,0,0
1,10,5,1927,0,0,118,236,473,0,0,0,0,0,0,0,0,0
1,10,5,1927,0,0,118,236,473,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,60,121,243,0,0,0,0,0,0,0,0,0
1,8,6,3770,0,5,100,200,400,1,10,5,1851,0,1,108,217,435
1,10,5,999,1,1,108,217,435,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,50,100,200,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,50,100,200,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,50,100,200,0,0,0,0,0,0,0,0,0
1,10,6,2938,1,0,53,107,214,0,0,0,0,0,0,0,0,0
1,10,6,1654,0,0,105,210,420,0,0,0,0,0,0,0,0,0
1,10,5,2170,0,0,124,248,497,0,0,0,0,0,0,0,0,0
1,7,6,3751,1,6,36,72,144,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,50,101,203,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,50,101,203,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,50,101,203,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,50,101,203,0,0,0,0,0,0,0,0,0
1,9,4,3936,1,4,67,135,271,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1978,0,0,34,69,138,0,0,0,0,0,0,0,0,0
1,10,6,1978,0,0,34,69,138,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,5,2897,0,3,116,232,464,1,3,4,376,1,12,123,246,493
1,8,5,2897,0,3,116,232,464,1,3,4,376,1,12,123,246,493
1,8,5,2897,0,3,116,232,464,1,3,4,376,1,12,123,246,493
1,10,6,3003,0,0,122,245,491,1,3,4,247,1,14,115,230,460
1,10,6,3003,0,0,34,69,139,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2235,0,1,95,191,383,1,6,5,695,0,6,84,168,336
1,10,5,2235,0,1,65,131,263,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2619,0,1,59,119,239,0,0,0,0,0,0,0,0,0
1,10,6,1639,0,1,99,198,396,1,10,6,1957,1,1,112,225,451
1,10,6,1639,0,1,99,198,396,1,10,6,1957,1,1,112,225,451
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1639,0,1,99,198,396,1,10,6,1957,1,1,112,225,451
1,8,6,2941,0,5,118,237,475,1,10,5,3932,1,1,111,222,445
1,10,4,1888,0,0,49,98,197,1,6,4,1488,0,7,80,160,321
1,10,6,3003,0,0,61,123,247,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,98,197,395,0,0,0,0,0,0,0,0,0
1,10,5,2995,0,1,62,124,248,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,97,195,391,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,97,195,391,0,0,0,0,0,0,0,0,0
1,9,5,3317,1,3,37,74,149,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1661,0,1,112,224,449,1,2,5,2871,0,13,107,215,430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,1635,0,2,49,98,197,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2235,0,1,109,219,439,1,7,4,3597,1,7,118,236,472
1,10,6,3003,0,0,50,101,203,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,104,209,419,0,0,0,0,0,0,0,0,0
1,2,6,2809,0,12,54,108,217,1,9,4,1807,1,3,48,97,194
1,3,4,696,1,14,75,151,302,0,0,0,0,0,0,0,0,0
1,3,4,696,1,14,75,151,302,0,0,0,0,0,0,0,0,0
1,10,6,1787,0,2,108,217,435,0,0,0,0,0,0,0,0,0
1,10,5,2875,0,0,52,104,208,1,8,4,653,0,4,42,85,171
1,10,5,2875,0,0,52,104,208,1,8,4,653,0,4,42,85,171
1,10,5,2875,0,0,52,104,208,1,8,4,653,0,4,42,85,171
1,10,6,2747,0,1,84,169,339,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,73,147,295,0,0,0,0,0,0,0,0,0
1,6,6,1529,0,6,56,113,226,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,104,209,419,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,101,203,407,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,58,117,235,1,2,4,3171,0,13,51,103,206
1,10,4,3602,1,1,122,244,488,0,0,0,0,0,0,0,0,0
1,10,4,813,1,2,42,85,170,1,10,4,468,1,1,60,121,242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,813,1,2,42,85,170,1,10,4,468,1,1,60,121,242
1,10,4,813,1,2,42,85,170,1,10,4,468,1,1,60,121,242
1,10,4,813,1,2,42,85,170,1,10,4,468,1,1,60,121,242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1911,0,1,72,144,289,0,0,0,0,0,0,0,0,0
1,10,6,3691,0,0,88,177,354,1,9,6,2422,1,5,106,213,426
1,10,6,3691,0,0,88,177,354,1,9,6,2422,1,5,106,213,426
1,10,6,3691,0,0,88,177,354,1,9,6,2422,1,5,106,213,426
1,10,6,3691,0,0,88,177,354,1,9,6,2422,1,5,106,213,426
1,10,6,3691,0,0,88,177,354,1,9,6,2422,1,5,106,213,426
1,8,6,2741,0,4,61,122,245,1,10,5,1839,0,2,89,179,359
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3167,0,0,69,139,278,1,10,4,3099,1,0,80,161,322
1,10,6,3003,0,0,72,145,291,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,85,171,343,1,10,4,974,1,1,99,198,396
1,10,6,3003,0,0,85,171,343,1,10,4,974,1,1,99,198,396
1,10,6,3003,0,0,85,171,343,1,10,4,974,1,1,99,198,396
1,10,6,3003,0,0,85,171,343,1,10,4,974,1,1,99,198,396
1,10,4,2187,0,1,36,73,146,0,0,0,0,0,0,0,0,0
1,10,6,1979,0,1,123,247,495,0,0,0,0,0,0,0,0,0
1,10,5,615,0,1,63,126,252,0,0,0,0,0,0,0,0,0
1,8,5,2869,0,3,103,207,414,1,10,4,2187,0,1,95,191,382
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,5,2869,0,3,103,207,414,1,10,4,2187,0,1,95,191,382
1,8,5,2869,0,3,103,207,414,1,10,4,2187,0,1,95,191,382
1,10,6,2987,0,0,67,135,271,1,6,5,1575,0,7,58,117,234
1,10,5,871,0,0,93,186,373,0,0,0,0,0,0,0,0,0
1,10,5,871,0,0,93,186,373,0,0,0,0,0,0,0,0,0
1,10,6,3967,0,0,95,190,380,0,0,0,0,0,0,0,0,0
1,2,6,1975,0,14,78,157,314,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,90,181,363,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,69,139,279,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,69,139,279,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,69,139,279,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4027,1,0,46,92,184,0,0,0,0,0,0,0,0,0
1,10,5,1460,0,1,86,172,344,1,10,5,870,1,1,94,188,376
1,10,6,1770,0,0,50,100,201,0,0,0,0,0,0,0,0,0
1,10,6,2682,0,0,85,170,341,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,73,147,295,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,73,147,295,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,73,147,295,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,73,147,295,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,73,147,295,0,0,0,0,0,0,0,0,0
1,10,5,1931,0,1,50,101,202,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,106,213,427,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1405,0,1,99,198,396,1,2,6,3519,0,14,117,235,471
1,10,6,1405,0,1,99,198,396,1,2,6,3519,0,14,117,235,471
1,10,6,1405,0,1,99,198,396,1,2,6,3519,0,14,117,235,471
1,10,6,3067,0,0,87,174,348,0,0,0,0,0,0,0,0,0
1,10,4,186,1,0,71,143,286,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,81,163,327,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,78,157,315,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,41,83,167,0,0,0,0,0,0,0,0,0
1,10,5,1019,1,0,119,238,476,0,0,0,0,0,0,0,0,0
1,10,4,2867,0,1,125,250,501,0,0,0,0,0,0,0,0,0
1,8,6,3687,0,5,36,73,146,0,0,0,0,0,0,0,0,0
1,8,6,3687,0,5,36,73,146,0,0,0,0,0,0,0,0,0
1,8,6,3687,0,5,36,73,146,0,0,0,0,0,0,0,0,0
1,8,6,3687,0,5,36,73,146,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,100,201,403,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2935,0,0,59,119,238,0,0,0,0,0,0,0,0,0
1,10,5,2171,0,1,118,237,474,1,10,4,1586,0,1,127,255,510
1,10,5,2996,1,1,42,84,169,0,0,0,0,0,0,0,0,0
1,10,6,4011,1,0,55,111,223,0,0,0,0,0,0,0,0,0
1,10,6,1639,0,1,103,206,412,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,80,161,323,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,77,155,311,0,0,0,0,0,0,0,0,0
1,10,6,1878,1,0,44,89,179,1,10,5,1575,0,1,58,116,232
1,10,6,4007,1,1,115,231,462,1,3,4,3808,1,14,97,195,390
1,10,6,4007,1,1,115,231,462,1,3,4,3808,1,14,97,195,390
1,10,6,4007,1,1,115,231,462,1,3,4,3808,1,14,97,195,390
1,10,6,4007,1,1,115,231,462,1,3,4,3808,1,14,97,195,390
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,1936,1,14,61,122,244,0,0,0,0,0,0,0,0,0
1,3,4,1936,1,14,61,122,244,0,0,0,0,0,0,0,0,0
1,3,4,1936,1,14,61,122,244,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,1588,0,0,44,88,176,0,0,0,0,0,0,0,0,0
1,10,4,1588,0,0,44,88,176,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,3576,0,0,70,141,283,0,0,0,0,0,0,0,0,0
1,10,6,1911,0,1,89,178,357,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,955,1,0,41,82,164,0,0,0,0,0,0,0,0,0
1,10,5,955,1,0,41,82,164,0,0,0,0,0,0,0,0,0
1,10,5,955,1,0,41,82,164,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,59,119,239,0,0,0,0,0,0,0,0,0
1,10,6,1975,0,1,100,201,402,0,0,0,0,0,0,0,0,0
1,10,6,1975,0,1,100,201,402,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1975,0,1,100,201,402,0,0,0,0,0,0,0,0,0
1,10,6,1975,0,1,100,201,402,0,0,0,0,0,0,0,0,0
1,10,6,1975,0,1,100,201,402,0,0,0,0,0,0,0,0,0
1,10,6,1975,0,1,100,201,402,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,53,107,215,0,0,0,0,0,0,0,0,0
1,10,5,2936,0,0,104,209,418,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,954,1,1,51,103,207,0,0,0,0,0,0,0,0,0
1,6,6,1659,0,8,108,217,435,0,0,0,0,0,0,0,0,0
1,6,6,1659,0,8,108,217,435,0,0,0,0,0,0,0,0,0
1,10,4,251,1,0,39,78,156,0,0,0,0,0,0,0,0,0
1,10,5,2235,0,1,93,187,375,0,0,0,0,0,0,0,0,0
1,5,5,3317,1,9,121,242,484,1,10,4,3532,0,1,128,256,512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,4,2760,0,6,80,160,320,0,0,0,0,0,0,0,0,0
1,10,4,117,1,1,40,81,163,0,0,0,0,0,0,0,0,0
1,10,4,117,1,1,40,81,163,0,0,0,0,0,0,0,0,0
1,10,4,117,1,1,40,81,163,0,0,0,0,0,0,0,0,0
1,10,4,117,1,1,40,81,163,0,0,0,0,0,0,0,0,0
1,10,4,117,1,1,40,81,163,0,0,0,0,0,0,0,0,0
1,10,5,955,1,0,126,252,504,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,34,69,139,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,34,69,139,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,34,69,139,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,49,99,199,0,0,0,0,0,0,0,0,0
1,8,4,1648,0,4,68,137,275,0,0,0,0,0,0,0,0,0
1,8,4,1648,0,4,68,137,275,0,0,0,0,0,0,0,0,0
1,9,6,2663,1,5,37,75,151,0,0,0,0,0,0,0,0,0
1,9,6,2663,1,5,37,75,151,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,1979,0,1,82,165,331,0,0,0,0,0,0,0,0,0
1,10,6,2683,0,1,77,155,310,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,91,183,367,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,66,133,267,1,10,5,1127,0,2,57,114,228
1,10,5,2875,0,0,33,66,132,0,0,0,0,0,0,0,0,0
1,10,6,1894,1,0,127,254,508,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,535,1,13,31,62,124,0,0,0,0,0,0,0,0,0
1,3,4,535,1,13,31,62,124,0,0,0,0,0,0,0,0,0
1,10,6,1654,0,0,125,250,500,0,0,0,0,0,0,0,0,0
1,10,5,2955,0,0,35,71,143,0,0,0,0,0,0,0,0,0
1,10,6,1979,0,1,117,235,471,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,40,81,163,0,0,0,0,0,0,0,0,0
1,6,5,2238,0,6,128,256,512,1,9,4,4033,1,3,119,238,477
1,10,4,3283,1,0,40,81,163,1,7,4,3111,1,7,32,64,129
1,10,5,2303,0,1,108,216,433,0,0,0,0,0,0,0,0,0
1,10,6,1979,0,1,52,105,211,0,0,0,0,0,0,0,0,0
1,10,6,1979,0,1,52,105,211,0,0,0,0,0,0,0,0,0
1,10,6,1979,0,1,52,105,211,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,697,1,1,105,210,421,0,0,0,0,0,0,0,0,0
1,10,6,2999,1,0,90,181,362,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2731,0,1,57,115,230,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,66,133,267,1,10,5,378,0,2,76,152,304
1,10,5,2235,0,1,93,187,375,0,0,0,0,0,0,0,0,0
1,10,5,3004,0,1,94,188,376,1,6,5,1656,0,8,85,171,343
1,10,6,3003,0,0,66,133,267,0,0,0,0,0,0,0,0,0
1,10,4,827,1,0,90,180,360,0,0,0,0,0,0,0,0,0
1,10,5,3258,1,1,69,139,279,0,0,0,0,0,0,0,0,0
1,10,5,3258,1,1,69,139,279,0,0,0,0,0,0,0,0,0
1,6,4,2168,0,6,127,255,511,0,0,0,0,0,0,0,0,0
1,6,4,2168,0,6,127,255,511,0,0,0,0,0,0,0,0,0
1,6,4,2168,0,6,127,255,511,0,0,0,0,0,0,0,0,0
1,6,4,2168,0,6,127,255,511,0,0,0,0,0,0,0,0,0
1,6,4,2168,0,6,127,255,511,0,0,0,0,0,0,0,0,0
1,9,5,949,1,4,60,120,241,1,8,4,1011,0,5,76,153,307
1,10,5,1931,0,1,100,201,402,0,0,0,0,0,0,0,0,0
1,10,6,1719,0,1,33,66,133,0,0,0,0,0,0,0,0,0
1,8,5,2420,0,5,126,252,505,1,3,4,2856,1,14,119,238,477
1,10,6,1979,0,1,68,137,275,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2151,0,0,89,178,356,0,0,0,0,0,0,0,0,0
1,10,5,4024,1,1,51,103,207,0,0,0,0,0,0,0,0,0
1,8,4,119,0,3,106,212,424,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,69,139,279,0,0,0,0,0,0,0,0,0
1,8,6,3942,0,3,91,183,366,1,3,4,1922,1,12,96,193,387
1,10,6,3003,0,0,41,83,167,0,0,0,0,0,0,0,0,0
1,10,5,4028,1,0,52,104,208,0,0,0,0,0,0,0,0,0
1,10,4,1144,0,2,108,216,433,0,0,0,0,0,0,0,0,0
1,10,4,1144,0,2,108,216,433,0,0,0,0,0,0,0,0,0
1,10,4,1144,0,2,108,216,433,0,0,0,0,0,0,0,0,0
1,10,5,699,0,1,103,207,415,0,0,0,0,0,0,0,0,0
1,6,4,3056,0,8,116,233,467,0,0,0,0,0,0,0,0,0
1,10,5,2875,0,0,102,204,408,1,6,4,318,0,8,80,161,323
1,10,6,3003,0,0,63,127,255,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,4,3936,1,4,100,201,403,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2971,0,0,113,227,454,1,10,5,1970,0,0,125,251,502
1,10,6,1979,0,1,44,89,179,0,0,0,0,0,0,0,0,0
1,10,6,1979,0,1,44,89,179,0,0,0,0,0,0,0,0,0
1,10,6,1979,0,1,44,89,179,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2987,0,0,91,183,367,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,66,133,267,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,66,133,267,0,0,0,0,0,0,0,0,0
1,5,4,2896,1,9,35,71,143,0,0,0,0,0,0,0,0,0
1,10,6,1974,1,0,60,120,241,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2739,0,1,78,156,312,0,0,0,0,0,0,0,0,0
1,10,5,2235,0,1,116,233,467,0,0,0,0,0,0,0,0,0
1,10,5,1415,0,2,42,84,168,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,2976,1,14,73,147,294,0,0,0,0,0,0,0,0,0
1,10,4,3880,1,2,83,167,334,1,8,4,1872,0,4,125,251,503
1,10,6,4027,1,0,86,172,344,0,0,0,0,0,0,0,0,0
1,10,6,1979,0,1,74,149,299,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,122,245,491,0,0,0,0,0,0,0,0,0
