trig_clct0_valid,trig_clct0_pid,trig_clct0_nhit,trig_clct0_cc_code,trig_clct0_bend,trig_clct0_slope,trig_clct0_KeyHalfStrip,trig_clct0_KeyQuartStrip,trig_clct0_KeyEighthStrip,trig_clct1_valid,trig_clct1_pid,trig_clct1_nhit,trig_clct1_cc_code,trig_clct1_bend,trig_clct1_slope,trig_clct1_KeyHalfStrip,trig_clct1_KeyQuartStrip,trig_clct1_KeyEighthStrip
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,4047,0,0,39,78,157,0,0,0,0,0,0,0,0,0
1,10,6,3006,0,0,198,397,795,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,151,302,605,0,0,0,0,0,0,0,0,0
1,9,4,215,1,5,218,437,875,0,0,0,0,0,0,0,0,0
1,9,4,821,1,4,142,285,570,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,4,1267,0,3,186,372,744,0,0,0,0,0,0,0,0,0
1,10,4,251,1,0,202,404,808,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,190,380,761,0,0,0,0,0,0,0,0,0
1,10,6,2555,0,1,160,321,643,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,175,350,701,0,0,0,0,0,0,0,0,0
1,9,4,126,1,3,188,376,752,0,0,0,0,0,0,0,0,0
1,10,4,2611,0,1,100,200,400,0,0,0,0,0,0,0,0,0
1,10,5,3327,1,0,29,58,117,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,6,1727,0,3,37,75,151,1,10,5,751,0,1,49,98,196
1,10,5,1022,1,1,87,174,348,1,10,4,251,1,0,124,248,496
1,10,4,3339,0,0,4,9,18,0,0,0,0,0,0,0,0,0
1,3,6,3999,1,13,113,227,455,1,10,5,3725,1,1,82,164,329
1,10,6,4095,1,0,8,16,33,0,0,0,0,0,0,0,0,0
1,10,5,762,1,0,23,47,95,1,9,4,3680,1,3,3,7,14
1,10,6,1497,0,0,115,231,463,1,10,4,3347,0,0,121,242,485
1,10,5,1023,1,0,45,90,181,0,0,0,0,0,0,0,0,0
1,10,5,3023,0,1,81,162,325,0,0,0,0,0,0,0,0,0
1,8,4,1116,0,3,152,304,608,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,5,10,21,0,0,0,0,0,0,0,0,0
1,10,6,3583,0,1,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,4079,1,0,3,6,12,0,0,0,0,0,0,0,0,0
1,10,6,3007,0,1,121,242,484,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,5,2916,1,8,201,403,806,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,4,3117,0,4,178,357,715,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,3012,1,15,65,130,260,0,0,0,0,0,0,0,0,0
1,10,6,3003,0,0,92,185,371,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,751,0,1,220,440,880,1,2,4,355,0,15,210,421,843
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,161,322,645,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,2751,0,2,162,324,648,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,189,378,757,0,0,0,0,0,0,0,0,0
1,7,4,3884,1,6,103,207,415,0,0,0,0,0,0,0,0,0
1,3,4,4080,1,13,2,5,10,0,0,0,0,0,0,0,0,0
1,10,6,4031,0,0,32,64,129,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,162,324,649,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,189,378,757,0,0,0,0,0,0,0,0,0
1,10,5,2012,0,1,102,205,411,1,7,5,3044,1,8,118,237,475
1,10,6,4095,1,0,23,46,93,0,0,0,0,0,0,0,0,0
1,10,4,3210,1,1,190,381,762,0,0,0,0,0,0,0,0,0
1,3,5,2219,1,12,179,359,718,1,7,4,1225,1,6,169,339,678
1,8,4,1760,0,3,138,276,552,1,10,4,3209,1,2,152,304,609
1,10,4,255,0,0,53,106,213,0,0,0,0,0,0,0,0,0
1,9,4,966,1,3,154,309,618,0,0,0,0,0,0,0,0,0
1,10,5,1023,1,0,172,344,689,0,0,0,0,0,0,0,0,0
1,9,6,4005,1,3,179,358,716,0,0,0,0,0,0,0,0,0
1,9,6,3567,1,4,169,339,678,1,7,6,1961,1,6,179,359,718
1,10,4,255,0,0,146,292,585,0,0,0,0,0,0,0,0,0
1,3,6,3769,1,14,111,222,445,1,10,4,721,1,2,98,196,392
1,10,6,4095,1,0,47,94,189,0,0,0,0,0,0,0,0,0
1,6,5,1273,0,6,162,325,650,0,0,0,0,0,0,0,0,0
1,10,4,3393,1,2,150,301,602,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4010,1,1,215,431,862,0,0,0,0,0,0,0,0,0
1,2,5,1708,0,15,36,73,147,1,10,4,174,0,0,217,435,870
1,10,5,3327,1,0,177,354,709,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,175,350,701,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,883,0,14,198,397,794,0,0,0,0,0,0,0,0,0
1,2,5,1259,0,14,188,377,754,1,10,4,737,1,2,150,300,601
1,10,6,3771,0,0,32,65,131,0,0,0,0,0,0,0,0,0
1,10,5,938,1,1,95,191,382,0,0,0,0,0,0,0,0,0
1,10,5,3768,1,0,51,103,206,0,0,0,0,0,0,0,0,0
1,10,6,1397,0,0,117,235,470,1,6,5,381,0,7,87,175,350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,197,394,789,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,155,310,621,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,156,312,625,0,0,0,0,0,0,0,0,0
1,10,5,3903,0,0,196,392,785,0,0,0,0,0,0,0,0,0
1,10,6,3759,0,0,201,403,807,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,149,298,597,0,0,0,0,0,0,0,0,0
1,8,5,3658,0,5,122,245,491,0,0,0,0,0,0,0,0,0
1,10,6,1397,0,0,13,27,54,1,10,4,3024,1,2,32,64,128
1,10,6,4095,1,0,112,224,449,1,8,4,87,0,4,92,185,370
1,10,6,4095,1,0,165,330,661,0,0,0,0,0,0,0,0,0
1,10,4,4064,1,2,186,373,746,0,0,0,0,0,0,0,0,0
1,7,6,4010,1,7,193,386,772,0,0,0,0,0,0,0,0,0
1,10,5,4092,0,0,97,194,389,0,0,0,0,0,0,0,0,0
1,10,6,4031,0,0,29,58,117,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,68,136,273,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,60,120,241,0,0,0,0,0,0,0,0,0
1,8,6,3750,0,4,44,89,178,1,7,6,3801,1,8,56,113,227
1,10,5,4072,1,2,199,399,798,0,0,0,0,0,0,0,0,0
1,10,6,3818,1,1,152,305,610,0,0,0,0,0,0,0,0,0
1,10,5,3787,1,0,101,203,407,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,27,54,109,0,0,0,0,0,0,0,0,0
1,10,6,1691,0,2,72,144,289,1,6,6,1402,0,8,84,169,338
1,10,6,4095,1,0,73,146,293,1,10,5,1591,0,1,67,134,269
1,10,6,4095,1,0,53,106,213,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,120,240,481,0,0,0,0,0,0,0,0,0
1,10,5,4047,0,0,6,12,25,0,0,0,0,0,0,0,0,0
1,10,4,2876,0,1,124,248,497,0,0,0,0,0,0,0,0,0
1,3,4,3233,1,15,87,174,349,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,66,132,265,0,0,0,0,0,0,0,0,0
1,10,6,3002,1,0,38,77,154,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,88,176,353,1,8,5,3692,0,5,116,233,467
1,10,5,726,1,1,38,76,152,0,0,0,0,0,0,0,0,0
1,10,6,3754,1,1,80,160,321,0,0,0,0,0,0,0,0,0
1,10,6,2731,0,1,44,89,178,0,0,0,0,0,0,0,0,0
1,10,6,2731,0,1,84,169,338,0,0,0,0,0,0,0,0,0
1,3,4,569,1,15,190,381,762,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,152,304,609,0,0,0,0,0,0,0,0,0
1,10,6,1709,0,0,69,138,276,0,0,0,0,0,0,0,0,0
1,10,5,4083,0,0,59,118,237,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,31,62,125,0,0,0,0,0,0,0,0,0
1,10,6,2922,1,0,98,196,393,1,6,5,2540,0,8,108,216,432
1,10,4,3135,1,0,142,284,569,0,0,0,0,0,0,0,0,0
1,10,5,2957,1,1,133,266,533,0,0,0,0,0,0,0,0,0
1,10,6,2463,0,2,199,399,798,1,9,6,2815,1,4,208,417,835
1,10,6,4095,1,0,39,78,157,0,0,0,0,0,0,0,0,0
1,10,5,3903,0,0,89,178,357,0,0,0,0,0,0,0,0,0
1,10,6,3838,1,0,147,294,588,0,0,0,0,0,0,0,0,0
1,10,5,3327,1,0,206,412,825,0,0,0,0,0,0,0,0,0
1,10,6,4079,1,0,33,66,132,1,9,5,2792,1,5,39,78,157
1,10,4,4080,0,0,93,186,373,0,0,0,0,0,0,0,0,0
1,10,6,3835,0,0,65,130,260,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,6,3037,0,4,25,51,103,1,6,6,3438,0,6,107,215,431
1,6,5,3358,0,6,144,289,578,1,10,4,238,1,1,7,14,28
1,6,6,3515,0,6,102,204,408,1,10,5,1762,0,1,35,70,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,6,2974,0,5,83,167,335,1,5,5,2547,1,10,77,154,309
1,10,6,4094,1,1,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,5,10,21,0,0,0,0,0,0,0,0,0
1,10,4,1011,0,0,6,12,25,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,124,248,497,0,0,0,0,0,0,0,0,0
1,10,6,2543,0,2,56,113,227,1,2,5,2680,0,14,65,131,262
1,10,6,4095,1,0,69,138,277,0,0,0,0,0,0,0,0,0
1,6,4,2700,0,8,81,162,325,0,0,0,0,0,0,0,0,0
1,10,5,2278,1,1,7,14,29,1,9,4,3792,1,4,18,37,75
1,10,6,4031,0,0,118,236,473,0,0,0,0,0,0,0,0,0
1,10,6,2746,0,0,16,33,66,1,10,6,3834,1,1,31,63,127
1,8,6,2489,0,5,108,217,434,1,9,5,1652,1,4,101,203,406
1,6,5,1528,0,8,123,246,492,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,9,18,37,0,0,0,0,0,0,0,0,0
1,10,6,4075,1,0,119,238,476,0,0,0,0,0,0,0,0,0
1,10,5,926,1,0,168,337,674,0,0,0,0,0,0,0,0,0
1,10,5,1023,1,0,184,368,737,0,0,0,0,0,0,0,0,0
1,10,4,946,1,1,131,263,527,0,0,0,0,0,0,0,0,0
1,10,6,2485,1,0,131,263,527,0,0,0,0,0,0,0,0,0
1,10,4,1987,0,2,203,406,812,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,5,4068,1,4,173,346,693,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,177,354,709,0,0,0,0,0,0,0,0,0
1,10,4,314,0,1,178,356,713,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,4047,0,0,188,376,753,0,0,0,0,0,0,0,0,0
1,10,6,3819,1,0,148,297,595,1,5,6,2751,1,11,155,310,620
1,9,6,1703,1,4,202,405,811,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,95,190,381,0,0,0,0,0,0,0,0,0
1,10,4,956,0,0,13,26,52,0,0,0,0,0,0,0,0,0
1,10,4,1888,0,0,114,228,457,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,95,190,381,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,31,62,125,0,0,0,0,0,0,0,0,0
1,10,5,4092,0,0,84,168,337,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,45,90,181,0,0,0,0,0,0,0,0,0
1,7,6,3926,1,8,173,347,694,1,10,5,1954,0,0,186,372,745
1,9,5,4041,1,3,177,355,710,1,3,4,3617,1,15,152,304,609
1,3,4,1020,1,15,82,164,329,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,61,122,245,0,0,0,0,0,0,0,0,0
1,10,6,2041,1,0,49,98,197,1,9,4,3680,1,3,8,17,34
1,10,6,2677,1,1,85,171,343,1,8,5,2233,0,4,92,185,370
1,3,5,667,1,12,196,393,786,0,0,0,0,0,0,0,0,0
1,10,6,3835,0,0,139,278,556,1,10,4,3651,0,0,132,265,530
1,9,5,1014,1,3,157,315,631,0,0,0,0,0,0,0,0,0
1,10,6,1371,0,2,220,440,880,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,78,156,313,0,0,0,0,0,0,0,0,0
1,10,5,1023,1,0,47,94,189,0,0,0,0,0,0,0,0,0
1,10,5,3026,1,1,174,348,697,1,10,4,4080,0,0,55,110,221
1,10,5,1505,0,0,155,311,623,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,183,366,733,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,303,0,15,77,154,309,0,0,0,0,0,0,0,0,0
1,10,6,3802,1,1,157,314,629,0,0,0,0,0,0,0,0,0
1,10,4,931,0,0,220,441,883,1,3,4,4044,1,14,175,350,701
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,967,1,1,121,243,487,1,3,4,3103,1,13,73,147,295
1,10,6,4095,1,0,24,48,97,0,0,0,0,0,0,0,0,0
1,10,6,3477,1,2,82,165,330,1,8,5,1788,0,4,94,188,377
1,10,6,4095,1,0,45,90,181,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,138,276,553,0,0,0,0,0,0,0,0,0
1,10,5,4047,0,0,80,160,321,0,0,0,0,0,0,0,0,0
1,10,6,4094,1,1,49,98,196,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,197,394,789,0,0,0,0,0,0,0,0,0
1,10,5,1351,0,2,154,309,619,0,0,0,0,0,0,0,0,0
1,10,4,2292,1,1,179,359,718,0,0,0,0,0,0,0,0,0
1,10,4,3016,1,0,167,335,671,0,0,0,0,0,0,0,0,0
1,8,5,2877,0,5,214,428,856,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,85,170,341,0,0,0,0,0,0,0,0,0
1,10,6,4031,0,0,41,82,165,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,14,28,57,0,0,0,0,0,0,0,0,0
1,2,4,2074,0,13,121,242,484,0,0,0,0,0,0,0,0,0
1,10,5,3903,0,0,101,202,405,0,0,0,0,0,0,0,0,0
1,7,6,3063,1,6,25,50,101,1,4,6,3705,0,11,8,16,32
1,10,6,4095,1,0,151,302,605,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,200,400,801,0,0,0,0,0,0,0,0,0
1,10,4,1144,0,2,219,438,877,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,100,200,401,0,0,0,0,0,0,0,0,0
1,8,6,3670,0,4,7,14,29,0,0,0,0,0,0,0,0,0
1,10,5,3899,1,0,207,414,828,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,145,290,581,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,217,434,869,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,135,270,541,0,0,0,0,0,0,0,0,0
1,10,6,3946,1,1,143,286,573,1,10,4,566,1,0,177,354,709
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,3744,1,2,183,366,732,0,0,0,0,0,0,0,0,0
1,2,4,1360,0,13,94,188,376,0,0,0,0,0,0,0,0,0
1,10,6,1967,0,2,43,87,175,0,0,0,0,0,0,0,0,0
1,10,5,605,1,0,212,425,851,1,10,5,4008,1,2,219,438,877
1,10,5,2335,0,2,146,292,585,0,0,0,0,0,0,0,0,0
1,10,6,3007,0,1,149,298,596,0,0,0,0,0,0,0,0,0
1,10,6,2731,0,1,120,241,482,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3838,1,0,6,12,24,1,3,4,1016,1,15,13,27,55
1,9,5,4084,1,3,122,245,490,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,179,358,717,0,0,0,0,0,0,0,0,0
1,10,4,169,1,2,202,404,809,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,71,142,285,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,54,108,217,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2004,1,1,50,101,203,1,3,4,233,1,15,34,69,138
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,2740,1,0,67,134,269,1,10,4,3868,1,1,55,111,222
1,10,6,4095,1,0,70,140,281,0,0,0,0,0,0,0,0,0
1,10,6,3754,1,1,96,192,385,0,0,0,0,0,0,0,0,0
1,10,6,3706,1,0,31,62,125,1,10,4,187,0,1,64,129,259
1,2,5,3068,0,15,103,206,412,0,0,0,0,0,0,0,0,0
1,10,6,4079,1,0,25,50,100,1,2,6,2042,0,14,16,33,66
1,10,5,3462,1,1,10,20,40,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,103,206,413,0,0,0,0,0,0,0,0,0
1,10,5,3903,0,0,20,40,81,0,0,0,0,0,0,0,0,0
1,10,6,2414,0,1,109,218,437,0,0,0,0,0,0,0,0,0
1,2,6,4094,0,12,45,90,180,0,0,0,0,0,0,0,0,0
1,10,5,3044,1,2,88,176,353,0,0,0,0,0,0,0,0,0
1,10,6,3759,0,0,135,271,543,1,10,4,881,1,2,142,284,569
1,10,4,2191,0,1,189,379,759,0,0,0,0,0,0,0,0,0
1,10,6,2781,1,0,157,314,629,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,193,386,773,1,10,5,2874,1,0,186,373,747
1,10,6,4095,1,0,166,332,665,0,0,0,0,0,0,0,0,0
1,10,6,3685,1,2,184,369,739,0,0,0,0,0,0,0,0,0
1,10,4,1476,0,0,36,73,147,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,114,228,457,0,0,0,0,0,0,0,0,0
1,10,6,2901,1,2,170,341,682,0,0,0,0,0,0,0,0,0
1,10,5,1023,1,0,182,364,729,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,668,0,1,120,240,481,0,0,0,0,0,0,0,0,0
1,7,5,3787,1,6,81,163,326,1,3,5,679,1,13,7,15,30
1,10,6,2735,0,1,90,181,363,0,0,0,0,0,0,0,0,0
1,10,6,2478,0,1,74,148,297,1,10,4,611,0,2,81,162,325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3999,1,0,50,101,203,1,10,5,3177,1,2,27,54,108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,4,872,1,6,197,395,791,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,5,4083,0,0,170,340,681,0,0,0,0,0,0,0,0,0
1,10,6,4078,1,1,113,227,455,0,0,0,0,0,0,0,0,0
1,10,5,3903,0,0,12,24,49,0,0,0,0,0,0,0,0,0
1,10,5,4046,1,1,12,24,48,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,117,234,469,0,0,0,0,0,0,0,0,0
1,10,5,506,0,0,94,189,378,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,15,30,61,0,0,0,0,0,0,0,0,0
1,10,6,4010,1,1,113,227,454,0,0,0,0,0,0,0,0,0
1,9,4,3347,1,5,138,276,552,0,0,0,0,0,0,0,0,0
1,10,5,2699,0,1,212,425,850,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,4,2032,0,4,150,301,603,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,4,87,0,10,169,339,679,0,0,0,0,0,0,0,0,0
1,9,5,3390,1,5,214,428,857,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,32,65,131,0,0,0,0,0,0,0,0,0
1,3,5,997,1,15,75,151,302,1,10,4,3277,1,2,85,171,343
1,10,6,2794,1,0,76,153,306,1,10,5,2786,1,0,41,83,166
1,10,6,4095,1,0,61,122,245,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,27,54,109,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,99,198,397,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,92,184,369,0,0,0,0,0,0,0,0,0
1,10,5,4092,0,0,37,74,149,0,0,0,0,0,0,0,0,0
1,10,6,1894,1,0,169,338,676,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,182,364,729,0,0,0,0,0,0,0,0,0
1,10,5,2748,0,2,69,138,276,1,7,5,2737,1,7,59,119,239
1,10,5,890,1,0,170,341,682,1,9,5,2174,1,4,60,120,240
1,10,6,4095,1,0,87,174,349,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,38,76,153,1,10,4,1016,1,2,54,108,216
1,10,6,1754,0,0,154,308,616,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,198,396,793,0,0,0,0,0,0,0,0,0
1,10,5,4047,0,0,51,102,205,0,0,0,0,0,0,0,0,0
1,10,6,2815,0,1,75,150,300,0,0,0,0,0,0,0,0,0
1,10,6,3750,1,1,185,370,740,1,9,6,2799,1,4,175,351,702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,3900,0,0,170,340,681,0,0,0,0,0,0,0,0,0
1,10,5,4047,0,0,66,132,265,0,0,0,0,0,0,0,0,0
1,10,4,1004,1,0,70,140,280,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,124,248,497,0,0,0,0,0,0,0,0,0
1,10,5,3903,0,0,6,12,25,0,0,0,0,0,0,0,0,0
1,10,5,3242,1,1,4,9,18,0,0,0,0,0,0,0,0,0
1,6,4,1180,0,8,115,231,462,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,212,424,849,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,138,276,553,0,0,0,0,0,0,0,0,0
1,10,5,1421,0,1,23,46,92,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,90,180,361,0,0,0,0,0,0,0,0,0
1,10,6,3823,0,0,183,366,732,0,0,0,0,0,0,0,0,0
1,10,6,2794,1,0,168,337,674,0,0,0,0,0,0,0,0,0
1,3,5,922,1,15,152,305,610,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,4064,1,2,78,157,314,1,10,4,3129,1,2,188,377,754
1,10,5,4083,0,0,205,410,821,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,146,292,585,0,0,0,0,0,0,0,0,0
1,2,6,2731,0,14,213,427,854,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,108,216,433,0,0,0,0,0,0,0,0,0
1,10,5,4047,0,0,20,40,81,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,56,112,225,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,73,146,293,1,9,5,2270,1,5,83,166,332
1,10,6,4095,1,0,189,378,757,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,163,326,653,0,0,0,0,0,0,0,0,0
1,10,6,4079,1,0,97,194,388,1,10,5,1764,0,0,87,174,348
1,8,6,2921,0,4,32,64,129,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,3754,1,1,91,182,365,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,38,76,153,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,4,1820,0,1,132,265,530,0,0,0,0,0,0,0,0,0
1,10,6,4031,0,0,209,418,837,0,0,0,0,0,0,0,0,0
1,10,6,2751,0,2,41,82,164,0,0,0,0,0,0,0,0,0
1,10,5,4047,0,0,88,176,353,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,15,30,61,0,0,0,0,0,0,0,0,0
1,9,6,2743,1,5,109,218,436,0,0,0,0,0,0,0,0,0
1,3,6,3754,1,14,44,89,178,1,5,5,997,1,10,51,103,207
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,101,202,405,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,36,72,145,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,92,184,369,0,0,0,0,0,0,0,0,0
1,10,5,1023,1,0,145,290,581,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,207,414,829,1,9,5,3748,1,3,213,427,855
1,10,4,2831,0,1,16,32,64,0,0,0,0,0,0,0,0,0
1,10,4,3056,0,2,57,115,230,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,97,194,389,0,0,0,0,0,0,0,0,0
1,10,4,1010,1,2,32,64,128,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,5,4028,1,5,72,145,291,0,0,0,0,0,0,0,0,0
1,10,6,2747,0,1,11,23,47,0,0,0,0,0,0,0,0,0
1,8,6,1961,0,5,24,49,98,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,6,3941,1,3,17,35,71,1,10,5,2603,0,1,8,17,34
1,10,5,4047,0,0,117,234,469,0,0,0,0,0,0,0,0,0
1,10,6,3069,1,1,70,141,283,0,0,0,0,0,0,0,0,0
1,10,6,4095,1,0,57,114,229,0,0,0,0,0,0,0,0,0
1,10,4,3891,0,0,143,286,573,0,0,0,0,0,0,0,0,0
1,10,5,4092,0,0,207,414,829,0,0,0,0,0,0,0,0,0
